protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,BL,45,2,2,5000,False,False,52557,420146639,1597680,37609269,38531749,1230895,499168789,499172103,3314,0.7497121691703796
C1-R1-v1.1,trace,BL,45,2,3,5000,False,False,52804,420660676,1609675,37841696,38493070,1227472,499885393,499888633,3240,0.7490261793136597
C1-R1-v1.1,trace,BL,45,2,4,5000,False,False,52806,418897298,1606963,37399932,38495654,1229612,497682265,497685346,3081,0.750719428062439
C1-R1-v1.1,trace,BL,45,2,5,5000,False,False,53178,419112326,1602779,37613883,38531284,1231182,498144632,498148006,3374,0.7523236870765686
C1-R1-v1.1,trace,BL,45,2,6,5000,False,False,52959,422970237,1623371,37511566,38547746,1228602,501934481,501937469,2988,0.7533420920372009
C1-R1-v1.1,trace,BL,45,2,7,5000,False,False,52373,423298972,1615984,37600739,38502865,1229119,502300052,502303025,2973,0.7479517459869385
C1-R1-v1.1,trace,BL,45,2,8,5000,False,False,52574,417869983,1585705,37355833,38486342,1234788,496585225,496588471,3246,0.7510501742362976
C1-R1-v1.1,trace,BL,45,2,9,5000,False,False,53131,420189385,1653157,37339590,38498778,1228119,498962160,498965296,3136,0.7447046637535095
C1-R1-v1.1,trace,BL,45,2,10,5000,False,False,52955,418132072,1645302,37575022,38562070,1227430,497194851,497198232,3381,0.7417154908180237
C1-R1-v1.1,trace,BL,45,2,11,5000,False,False,52697,421358452,1597370,37620325,38520709,1231400,500380953,500384144,3191,0.7364877462387085
C1-R1-v1.1,trace,BL,45,2,12,5000,False,False,53644,416639904,1632835,37352558,38532558,1231833,495443332,495446196,2864,0.7495797276496887
C1-R1-v1.1,trace,BL,45,2,13,5000,False,False,52249,418635728,1654681,37377060,38501745,1229568,497451031,497454697,3666,0.7355886697769165
C1-R1-v1.1,trace,BL,45,2,14,5000,False,False,53206,421469292,1611948,37607494,38496636,1228767,500467343,500470327,2984,0.7307295203208923
